Text,Classificacao
"RT @Silvio_MKT: Se beber n dirija, se for filho d Fernando Pimentel, governador d Minas, n se preocupe, um helicóptero pago c/ dinheiro púb…",Negativo
"RT @Silvio_MKT: Se beber n dirija, se for filho d Fernando Pimentel, governador d Minas, n se preocupe, um helicóptero pago c/ dinheiro púb…",Negativo
"RT @Silvio_MKT: Se beber n dirija, se for filho d Fernando Pimentel, governador d Minas, n se preocupe, um helicóptero pago c/ dinheiro púb…",Negativo
"RT @Silvio_MKT: Se beber n dirija, se for filho d Fernando Pimentel, governador d Minas, n se preocupe, um helicóptero pago c/ dinheiro púb…",Negativo
"RT @sitedaboa: Brasília - O governo de Minas gastará ao menos R$ 50,8 milhões com a compra de helicópteros. As despesas estão... https://t.…",Negativo
"RT @sitedaboa: Brasília - O governo de Minas gastará ao menos R$ 50,8 milhões com a compra de helicópteros. As despesas estão... https://t.…",Negativo
RT @soeiroanita: Governador Valadares registra dois assassinatos em menos de uma hora https://t.co/7ivjhH1NJo https://t.co/EpRmvbdxXQ,Neutro
"RT @SouMoroMPFPF: @Vicente_Q_Filho @OnlyKetanAmr @c0nvey Esses R$ 21,8 Milhões NÃO poderiam ser INVESTIDOS na saúde e educação do Estado de…",Neutro
RT @SoyEberLanda: La mejor forma de apoyar a México es a través de la información y no cayendo en situaciones como las que han estado ocurr…,Neutro
"RT @StanleyGusman: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros via @UOLNoticias @UOL  https://t.co/gjpUnTrN…",Negativo
"RT @StanleyGusman: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros via @UOLNoticias @UOL  https://t.co/gjpUnTrN…",Negativo
"RT @StanleyGusman: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros via @UOLNoticias @UOL  https://t.co/gjpUnTrN…",Negativo
RT @SturtSilva: A pressão e marcação cerrada da Polícia Militar de MG contra o governo Pimentel (PT) merece uma investigação: https://t.co/…,Negativo
RT @SturtSilva: A pressão e marcação cerrada da Polícia Militar de MG contra o governo Pimentel (PT) merece uma investigação: https://t.co/…,Negativo
RT @SturtSilva: A pressão e marcação cerrada da Polícia Militar de MG contra o governo Pimentel (PT) merece uma investigação: https://t.co/…,Negativo
RT @SturtSilva: A pressão e marcação cerrada da Polícia Militar de MG contra o governo Pimentel (PT) merece uma investigação: https://t.co/…,Negativo
RT @SturtSilva: A pressão e marcação cerrada da Polícia Militar de MG contra o governo Pimentel (PT) merece uma investigação: https://t.co/…,Negativo
"RT @suzalo: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/a5AV5q87h1 via @VEJA.com",Negativo
"RT @suzalo: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/a5AV5q87h1 via @VEJA.com",Negativo
"RT @suzalo: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/a5AV5q87h1 via @VEJA.com",Negativo
"RT @sytambalejy: I'm at Big Mais in Governador Valadares, Minas Gerais w/ @tue_nunes07 @estilo2d @newrandley @andreacorreia9 https://t.co/T…",Neutro
"RT @sytambalejy: I'm at Doce Lar Feliz in Governador Valadares, Minas Gerais w/ @tue_nunes07 @andreacorreia9 @amandassantosm https://t.co/M…",Neutro
"RT @sytambalejy: I'm at Giorgio Gastrô in Governador Valadares, MG w/ @tue_nunes07 @newrandley @perpetuosocor @brenasunshine https://t.co/Y…",Neutro
"RT @sytambalejy: I'm at Pizztop in Governador Valadares, Minas Gerais w/ @tue_nunes07 @newrandley @perpetuosocor @brenasunshine https://t.c…",Neutro
"RT @sytambalejy: I'm at Rio Maia in Governador Valadares, Minas Gerais w/ @tue_nunes07 @newrandley @perpetuosocor @brenasunshine https://t.…",Neutro
"RT @sytambalejy: I'm at Salão do Samuca in Governador Valadares, MG w/ @tue_nunes07 @andreacorreia9 @amandassantosm @newrandley https://t.c…",Neutro
"RT @sytambalejy: I'm at Sorveteria da Maria in Governador Valadares, Minas Gerais w/ @andre280580 @tue_nunes07 @brenasunshine https://t.co/…",Neutro
"RT @sytambalejy: I'm at Sorveteria do molhado in Governador Valadares, Minas gerais w/ @andre280580 @tue_nunes07 @brenasunshine https://t.c…",Neutro
"RT @sytambalejy: I'm at Sorveteria do molhado in Governador Valadares, Minas gerais w/ @andre280580 @tue_nunes07 @brenasunshine https://t.c…",Neutro
"RT @sytambalejy: I'm at Sorveteria do molhado in Governador Valadares, Minas gerais w/ @andre280580 @tue_nunes07 @brenasunshine https://t.c…",Neutro
"RT @thebolsonaros: Claro! Afinal, a família do Pilantrel é numerosa!  https://t.co/jgarKa3AMC",Negativo
"RT @tiesregui: agradezco no haber estado en todo el día en tw. que pena ver ""su bardo"" por un mg",Neutro
"RT @tiesregui: agradezco no haber estado en todo el día en tw. que pena ver ""su bardo"" por un mg",Neutro
RT @Tom_brz: Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas https://t.co/HmNlkuBNI9,Neutro
RT @Tom_brz: Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas https://t.co/HmNlkuBNI9,Neutro
RT @Tom_brz: Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas https://t.co/HmNlkuBNI9,Neutro
RT @Tom_brz: Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas https://t.co/HmNlkuBNI9,Neutro
RT @Tom_brz: Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas https://t.co/HmNlkuBNI9,Neutro
RT @tovaga: Crime organizado é disputado por 27 facções no País - Nacional - Estado de Minas https://t.co/XaOFh9qlhZ,Neutro
RT @tovaga: Crime organizado é disputado por 27 facções no País - Nacional - Estado de Minas https://t.co/XaOFh9qlhZ,Neutro
RT @tovaga: Crime organizado é disputado por 27 facções no País - Nacional - Estado de Minas https://t.co/XaOFh9qlhZ,Neutro
RT @tovaga: Crime organizado é disputado por 27 facções no País - Nacional - Estado de Minas https://t.co/XaOFh9qlhZ,Neutro
RT @tovaga: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/ilkqh…,Positivo
RT @tovaga: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/v4LMY…,Positivo
RT @tovaga: Nova rebelião em cadeia pública de Manaus deixa ao menos três mortos - Nacional - Estado de Minas https://t.co/z4FKgikbuh,Neutro
RT @TraderBolsa: Bando do Brasil avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/AwBG7i7v4Y https://t.co/ef…,Negativo
RT @tradersclubbr: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/rl71azDkwJ,Negativo
RT @tradersclubbr: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/rl71azDkwJ,Negativo
"RT @tradersclubbr: Em calamidade financeira, MG compra dois helicópteros https://t.co/QVcG3lYO34",Negativo
"RT @tradersclubbr: Em calamidade financeira, MG compra dois helicópteros https://t.co/QVcG3lYO34",Negativo
"RT @tradersclubbr: Em calamidade financeira, MG compra dois helicópteros https://t.co/QVcG3lYO34",Negativo
"RT @tradersclubbr: Em calamidade financeira, MG compra dois helicópteros https://t.co/QVcG3lYO34",Negativo
"RT @trafficGUAYANA: via @jcmenoni:  Tenía + d 1 año q no entraba al otrora Makro, sentimientos encontrados al verlo en tal estado https://t…",Neutro
"RT @TransitoBH: Para não perder clientes, motoristas de táxi-lotação se recusam a aumentar tarifa - Gerais - Estado de Minas https://t.co/L…",Neutro
"RT @TransitoBH: PRF flagra mais de 1,2 mil motoristas acima da velocidade em um dia na BR-040 - Gerais - Estado de Minas https://t.co/SiXp1…",Neutro
"RT @TransitoBH: PRF flagra mais de 1,2 mil motoristas acima da velocidade em um dia na BR-040 - Gerais - Estado de Minas https://t.co/SiXp1…",Neutro
"RT @TransitoBH: PRF flagra mais de 1,2 mil motoristas acima da velocidade em um dia na BR-040 - Gerais - Estado de Minas https://t.co/SiXp1…",Neutro
"RT @TransitoSampaSP: Estado de atenção para escorregamento nas subprefeituras: BT, CL, JA, PR, PJ e MG. (Def. Civil) #spagora (@saopaulo_ag…",Neutro
"RT @tue_nunes07: I'm at Bairro Jardim Perola in Governador Valadares, MG w/ @sytambalejy https://t.co/4sng8f21iz",Neutro
"RT @tue_nunes07: I'm at Lagoa Do Perola in Governador Valadares, Minas Gerais https://t.co/Sr4HaNk5QQ",Neutro
"RT @tue_nunes07: I'm at Lucra Cadastros e Serviços Ltda in Governador Valadares, Minas Gerais w/ @sytambalejy @newrandley https://t.co/MqDT…",Neutro
"RT @tue_nunes07: I'm at Posto Da Polícia Militar Do Bairro Fraternidade in Governador Valadares, Minas Gerais w/ @lawrenlayne https://t.co/…",Neutro
RT @TukaScaletti: Via @estadao: Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/mqjUvPmVmX,Negativo
RT @TukaScaletti: Via @estadao: Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/mqjUvPmVmX,Negativo
"RT @tumaoficial: A disputa entre as facções q estão nos presídios e as q estão no governo, p ver quem enterra o país primeiro está disputad…",Neutro
"RT @tumaoficial: Governo só pensa em por preso nas ruas para resolver o problema nos presídios, que aliás, ele mesmo criou! https://t.co/sK…",Neutro
RT @tvglobominas: Prefeito de Ribeirão das Neves decreta estado de calamidade financeira https://t.co/YP6eJJ65ab https://t.co/mXO6mbq8aT,Neutro
"RT @Uma_Brasileira: Aproximadamente R$ 1,5 bilhão para o pagamento de resgates dos depósitos judiciais sumiram das contas do governo de Min…",Negativo
"RT @Uma_Brasileira: Aproximadamente R$ 1,5 bilhão para o pagamento de resgates dos depósitos judiciais sumiram das contas do governo de Min…",Negativo
"RT @Uma_Brasileira: Aproximadamente R$ 1,5 bilhão para o pagamento de resgates dos depósitos judiciais sumiram das contas do governo de Min…",Negativo
"RT @Uma_Brasileira: Aproximadamente R$ 1,5 bilhão para o pagamento de resgates dos depósitos judiciais sumiram das contas do governo de Min…",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",Negativo
"RT @UOL: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/ocxmenitgm",Neutro
"RT @UOL: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/ocxmenitgm",Neutro
"RT @UOL: Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/ocxmenitgm",Neutro
RT @UOL: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/UBU6AOr8eW,Negativo
RT @UOL: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/UBU6AOr8eW,Negativo
RT @UOL: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/UBU6AOr8eW,Negativo
RT @UOL: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/UBU6AOr8eW,Negativo
RT @UOL: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/UBU6AOr8eW,Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",Negativo
